610 1.63934
601 1.66389
597 1.67504
602 1.66113
603 1.65837
603 1.65837
602 1.66113
595 1.68067
597 1.67504
595 1.68067
595 1.68067
597 1.67504
594 1.6835
597 1.67504
598 1.67224
589 1.69779
596 1.67785
596 1.67785
597 1.67504
597 1.67504
596 1.67785
597 1.67504
599 1.66945
602 1.66113
603 1.65837
603 1.65837
603 1.65837
601 1.66389
600 1.66667
600 1.66667
599 1.66945
601 1.66389
602 1.66113
603 1.65837
603 1.65837
